Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
720	-51.17705	-93.9001	42.72305	0.0066547	0.0203789	0.00402198	0.00158144	0.000559065	0.00224309	0.0215467	0.0247204	0.0308887	0.0381635	0.033371	0.000886014	0.0138767	0.0721112	0.0234277	0.0127401	0.00123906	0.0133298	0.0152306	0.0297476	0.0207712	0.00445788	0.00082623	0.0104635	0.00736674	0.00752733	0.0226869	0.00591458	0.0166809	0.00598992	0.00545432	0.0129862	0.0133347	0.0484354	0.00566706	1.016339	0.9836605	0.394015	0.634937	0.867872	1.15224	1.57496	2.53798	0.6734426	0.9678465	0.0119844	0.0367001	0.00724314	0.002848	0.00100681	0.00403955	0.0388032	0.0445187	0.0556272	0.0687282	0.0600975	0.00159561	0.0249904	0.129864	0.0421907	0.0229435	0.00223141	0.0240055	0.0274287	0.0535722	0.0374067	0.00802814	0.00148795	0.0188436	0.0132667	0.0135559	0.0408565	0.0106515	0.0300404	0.0107872	0.00982263	0.0233867	0.0240143	0.0872269	0.0102058	0.813501	0.186499	0.8135007	0.555281
756	-48.41214	-91.58765	43.17551	0.000430854	0.0137967	0.00402424	0.00440526	0.00805648	0.0214524	0.00695306	0.00303632	0.0120874	0.0123711	0.00460727	0.00072999	0.00721597	0.0201088	0.0206411	0.0116966	0.000815181	0.00113264	0.00354576	0.0155115	0.01368	0.00152609	0.0158704	0.000882824	0.0215946	0.00447764	0.00637492	0.00921374	0.00346064	0.00563592	0.000565463	0.00490229	0.00166504	0.0126776	0.00288062	1.585002	0.4149977	0.19916	0.455217	0.782295	1.27829	2.19675	5.0211	1.166779	0.2618278	0.00154968	0.0496238	0.0144743	0.0158448	0.0289774	0.0771596	0.0250086	0.010921	0.0434758	0.0444961	0.0165713	0.00262561	0.0259542	0.072327	0.0742414	0.0420702	0.00293203	0.00407385	0.0127533	0.0557915	0.0492038	0.00548901	0.0570823	0.00317532	0.0776711	0.0161051	0.0229292	0.0331398	0.0124471	0.0202712	0.00203385	0.0176325	0.00598879	0.0455985	0.0103609	0.89035	0.10965	0.8903504	0.2780266
792	-51.67327	-95.20855	43.53527	0.000311082	0.00360292	0.00429596	0.00344151	0.0327646	0.00223173	0.0038578	0.0139126	0.00997722	0.00987105	0.00024148	0.00394155	0.00473873	0.0314782	0.00817536	0.00115756	2.5378e-06	0.00169831	0.00829647	0.0355479	0.0104957	0.00856065	0.0132017	0.0117183	0.00232075	0.000141673	0.00354496	0.00545077	0.00371199	0.00586947	0.013823	0.0151427	0.00229701	0.000920838	0.0059626	1.815199	0.184801	0.158705	0.407498	0.75573	1.32322	2.454	6.30101	1.33096	0.1018076	0.00110037	0.0127444	0.0151958	0.0121734	0.115896	0.00789414	0.0136459	0.0492123	0.0352918	0.0349162	0.000854172	0.0139422	0.016762	0.111346	0.0289182	0.00409455	8.97678e-06	0.00600731	0.0293465	0.125741	0.0371259	0.030281	0.0466974	0.0414505	0.00820903	0.00050113	0.0125393	0.0192807	0.0131302	0.0207617	0.0488952	0.0535633	0.00812507	0.00325722	0.0210911	0.864791	0.135209	0.8647913	0.2827068
828	-50.61135	-94.54625	43.9349	0.0244328	0.051652	0.00308293	0.0104186	0.0337474	0.00947538	0.0516418	0.0134435	0.0628822	0.0944696	0.00314447	0.0123824	0.0162194	0.141662	0.019272	0.0487273	0.000669003	0.000779925	0.000749585	0.135418	0.0102304	0.0554971	0.0964375	0.0202025	0.00789132	0.00231849	0.02528	0.00622663	0.014885	0.0486976	0.0123803	0.062464	0.00599813	0.0344332	0.00876031	1.583136	0.4168636	0.890298	0.944905	0.982475	1.01784	1.05831	1.12322	0.08402004	0.263315	0.0213206	0.0450727	0.00269023	0.00909153	0.0294487	0.00826842	0.0450637	0.0117311	0.0548724	0.0824362	0.00274394	0.0108051	0.0141534	0.123617	0.0168171	0.0425205	0.000583786	0.000680579	0.000654104	0.118168	0.00892725	0.0484279	0.0841534	0.0176291	0.00688614	0.00202317	0.0220599	0.0054335	0.012989	0.0424946	0.0108034	0.0545075	0.0052341	0.0300472	0.00764443	0.999246	0.000754162	0.9992458	1.145972
864	-53.90664	-97.39302	43.48638	0.014231	0.0246741	0.00514576	0.0139842	0.0299857	0.00516462	0.0122601	0.00755538	0.0183618	0.0268954	0.0123516	0.0310293	0.00323391	0.0350235	0.0166495	0.00600666	0.00901387	0.0232373	0.00606291	0.0124382	0.00598392	0.0179611	0.00782432	0.0077621	0.00964383	0.0294652	0.0607782	0.00829629	0.0653803	0.0203191	0.00203112	0.00933637	0.0225526	0.0183565	0.000801645	1.134568	0.8654319	0.838614	0.917743	0.973576	1.02714	1.08963	1.19244	0.1272636	0.7627853	0.0237264	0.0411374	0.00857916	0.0233148	0.0499931	0.00861061	0.0204404	0.0125966	0.0306134	0.0448407	0.020593	0.0517329	0.00539167	0.0583922	0.0277585	0.0100145	0.0150282	0.0387419	0.0101083	0.0207374	0.00997657	0.0299452	0.0130449	0.0129412	0.0160785	0.0491253	0.101331	0.0138318	0.109004	0.0338765	0.00338635	0.0155659	0.0376004	0.0306044	0.00133653	0.827606	0.172394	0.8276061	0.5997975
900	-52.12386	-95.41338	43.28952	0.0359785	0.0163171	0.00497436	0.000225564	0.0510381	0.0173512	0.0237694	0.00326615	0.0155881	0.0355849	0.0242952	0.00231681	0.000734814	0.15444	0.00679522	0.0144103	0.0161179	0.0165637	0.0447414	0.00939024	0.0118666	0.0295577	0.0133306	0.0075889	0.00536011	0.0223237	0.103165	0.0117101	0.0280871	0.0172719	0.0018247	0.0138805	0.0097742	0.00270219	0.00332113	1.293274	0.7067255	0.482771	0.701067	0.895117	1.11717	1.4264	2.07138	0.5265488	0.5464621	0.0463841	0.0210363	0.00641304	0.000290801	0.0657993	0.0223695	0.030644	0.00421078	0.0200964	0.0458767	0.0313219	0.00298687	0.000947335	0.199107	0.00876053	0.018578	0.0207795	0.0213543	0.0576814	0.0121061	0.0152986	0.0381063	0.0171861	0.00978375	0.00691035	0.0287802	0.133002	0.0150968	0.0362104	0.0222673	0.00235244	0.017895	0.0126011	0.00348371	0.00428166	0.993922	0.00607784	0.9939222	0.7756638
936	-51.82832	-94.45175	42.62343	0.000836245	0.00713542	0.00148832	0.000727692	0.0084205	0.00429543	0.00668415	0.00195695	0.00653973	0.0105583	0.00988453	0.000160018	0.0043585	0.0232453	0.00405272	0.00752511	0.0168855	0.0103793	0.00979204	0.0122321	0.00309994	0.0089588	0.0254241	0.00243762	0.00574301	0.0117815	0.0210854	0.00265456	0.0106355	0.00608255	0.00172093	0.0040037	0.0118014	0.00214727	0.0043365	0.997054	1.002946	0.446803	0.675089	0.884634	1.13041	1.48129	2.23812	0.5825314	1.005909	0.0031079	0.0265188	0.00553135	0.00270446	0.0312948	0.0159639	0.0248416	0.007273	0.0243049	0.0392401	0.0367358	0.000594705	0.0161984	0.0863911	0.0150619	0.0279671	0.0627549	0.0385745	0.0363921	0.0454605	0.0115209	0.0332953	0.0944885	0.00905942	0.0213439	0.0437858	0.0783638	0.00986568	0.0395268	0.0226058	0.00639583	0.0148797	0.0438598	0.00798033	0.0161166	0.823391	0.176609	0.823391	0.2690706
972	-43.93333	-87.91092	43.97759	0.0120433	0.0111015	0.00756799	0.000562501	0.0179336	0.00234484	0.00399483	0.00152726	0.000530483	0.017387	0.00726924	4.79207e-05	0.000937366	0.0299357	0.00791646	0.00133184	0.0152924	0.0117018	0.00381116	0.00508335	0.0158841	0.0175902	0.0365809	0.00268542	0.00467057	0.0080308	0.00958448	0.0034595	0.00645128	0.00831356	0.0178856	0.00362258	0.0091806	0.00439034	0.0029379	1.888412	0.1115882	0.211881	0.469173	0.7897	1.2663	2.13141	4.71964	1.122009	0.05909105	0.0389008	0.0358589	0.0244453	0.00181693	0.0579273	0.00757406	0.0129037	0.00493321	0.00171351	0.0561617	0.0234803	0.000154788	0.00302778	0.0966952	0.0255709	0.00430197	0.049396	0.0377978	0.0123104	0.0164197	0.0513073	0.0568181	0.11816	0.00867416	0.0150864	0.0259403	0.0309588	0.0111745	0.0208382	0.0268536	0.0577721	0.0117013	0.0296542	0.0141812	0.0094897	0.7934	0.2066	0.7934002	0.3095884
1008	-46.1007	-90.38563	44.28493	0.00667007	0.00893769	0.00209392	0.000936376	0.0216896	0.00639496	0.0128148	0.0121957	0.00243288	0.00922332	0.00895665	0.00523028	0.00104814	0.0216416	0.00561095	0.00222513	0.000495696	0.0144035	0.0435462	0.0234823	0.00509946	0.0329395	0.0191136	0.00533047	0.0218694	0.00464692	0.0136215	0.0136056	0.0199792	0.0105294	0.0149791	0.0069399	0.00723022	0.0213064	0.00636155	1.839449	0.1605513	0.348093	0.5977	0.851661	1.17418	1.67308	2.8728	0.7630448	0.08728228	0.0161276	0.0216105	0.00506288	0.00226407	0.0524432	0.0154624	0.0309849	0.0294879	0.00588247	0.0223011	0.0216563	0.0126463	0.0025343	0.0523272	0.0135667	0.00538014	0.00119854	0.0348262	0.10529	0.0567778	0.01233	0.0796445	0.0462148	0.0128885	0.052878	0.0112358	0.0329354	0.0328971	0.0483077	0.0254591	0.0362179	0.01678	0.017482	0.0515167	0.0153816	0.971544	0.0284558	0.9715442	0.4135818
1044	-53.38148	-94.86875	41.48727	0.00461428	0.0259317	0.00571108	0.011036	0.00501996	0.00466323	0.00616854	0.00467295	0.00141529	0.0258062	0.031778	0.0243361	0.0231751	0.0201851	0.0179414	0.00393183	0.000825005	0.00979752	0.0192739	0.0227783	0.0273175	0.0234842	0.0904626	0.000869043	0.0255875	0.000713435	0.00495601	0.000508687	0.00347271	0.00162155	0.0463958	0.0212099	0.00571516	0.0256734	0.00205729	0.5804348	1.419565	0.294666	0.55105	0.830341	1.20433	1.81472	3.39368	0.8835277	2.445693	0.00840326	0.0472253	0.0104007	0.0200982	0.00914206	0.0084924	0.0112338	0.0085101	0.00257744	0.0469967	0.0578723	0.0443194	0.0422052	0.0367599	0.0326738	0.00716042	0.00150245	0.0178427	0.0351005	0.0414825	0.049749	0.0427681	0.164745	0.00158265	0.0465984	0.00129927	0.00902559	0.000926392	0.0063243	0.00295307	0.0844933	0.0386262	0.0104081	0.0467549	0.00374662	0.838353	0.161647	0.8383528	0.5491061
1080	-52.25508	-96.25264	43.99756	0.00412704	0.00295337	0.00120315	0.0195146	0.0151713	0.00101433	0.00843832	0.00011814	0.000472986	0.0094441	0.000354741	0.00748604	0.00829752	0.0132024	0.0141263	0.000291205	0.00675596	0.0150972	0.00634529	0.0139224	0.0194322	0.00425781	0.0078288	0.0033481	0.00449496	0.0102792	0.000474283	0.00373764	0.0134695	0.00167445	0.00288268	0.00179093	0.00413194	0.0185973	0.00708397	1.973223	0.02677735	0.197916	0.453829	0.78155	1.27951	2.20347	5.05264	1.171308	0.01357036	0.0163889	0.0117281	0.0047778	0.0774941	0.0602464	0.004028	0.0335093	0.000469146	0.00187827	0.0375034	0.00140871	0.0297277	0.0329502	0.052428	0.0560968	0.0011564	0.0268285	0.0599524	0.0251977	0.0552872	0.0771668	0.0169081	0.0310889	0.0132956	0.0178499	0.0408195	0.00188342	0.0148425	0.0534884	0.00664938	0.0114474	0.00711195	0.0164083	0.0738515	0.0281311	0.330188	0.669812	0.330188	0.2518201
1116	-57.1988	-100.1293	42.93046	0.00743752	0.0122342	0.00381584	0.0070842	0.0052238	0.0152192	0.000860158	0.00720587	0.00789014	0.0156366	0.00135066	0.00212373	0.0178004	0.0195386	0.000850267	0.00949824	0.00454164	0.0114923	0.00258254	0.0163563	0.00591904	0.0115113	0.00263324	0.0599736	0.0065416	4.51983e-06	0.0145762	0.0514101	0.00449528	0.00962796	0.00643237	0.0111921	0.0110555	0.000394172	0.000394006	1.312135	0.6878651	0.254996	0.513529	0.812272	1.23111	1.94731	3.92162	0.988078	0.5242335	0.0203822	0.0335274	0.0104571	0.0194139	0.0143156	0.0417076	0.00235722	0.0197473	0.0216225	0.0428514	0.00370143	0.00581998	0.0487811	0.0535445	0.00233012	0.0260295	0.0124461	0.031494	0.00707734	0.0448237	0.0162208	0.0315462	0.00721628	0.164355	0.0179269	1.23864e-05	0.0399455	0.140887	0.0123191	0.026385	0.0176276	0.0306715	0.030297	0.00108021	0.00107976	0.753467	0.246533	0.7534667	0.3649033
1152	-55.93161	-99.4174	43.48579	0.007696	0.00662616	0.00970527	0.0214931	0.0267282	0.00226131	0.0275871	0.00112984	0.000832186	0.00400026	0.000827205	0.0148848	0.00412992	0.0325303	0.00251007	0.013868	0.00197529	0.0147584	0.0092069	0.00820899	0.008204	0.0202886	0.024744	0.0352583	0.0139057	0.000381776	0.026361	0.00783719	0.00145701	0.00839348	0.0012865	0.0198599	0.0101061	0.0385054	0.000147159	1.460229	0.539771	0.357549	0.605565	0.855142	1.1694	1.65135	2.79682	0.7436639	0.3696482	0.0179941	0.0154927	0.022692	0.0502533	0.0624936	0.0052872	0.0645018	0.00264168	0.00194574	0.00935306	0.0019341	0.0348024	0.00965621	0.0760595	0.00586882	0.0324249	0.00461845	0.0345068	0.0215268	0.0191935	0.0191819	0.0474371	0.0578543	0.0824378	0.0325131	0.000892635	0.0616349	0.0183242	0.00340665	0.0196249	0.00300799	0.0464347	0.0236293	0.0900299	0.000344073	0.994003	0.00599747	0.9940025	0.4276955
1188	-44.98432	-89.21148	44.22715	0.000287929	0.00384463	0.019025	0.00182459	0.0470018	0.00339666	0.00799441	0.00173408	0.000395979	0.0154625	0.00144971	0.00883171	0.0158084	0.0348867	0.00355204	0.00230892	0.00201532	0.00128307	0.00364767	0.0121034	0.00916216	0.02334	0.0203827	0.0070945	0.00695123	0.0151681	0.0302719	0.000366777	0.00481597	0.00382653	0.00368994	0.00759865	0.0605974	0.00108584	0.0109888	1.749278	0.2507218	0.444578	0.673447	0.883962	1.13127	1.4849	2.24932	0.5861414	0.1433287	0.000734148	0.00980286	0.048509	0.00465225	0.119843	0.00866063	0.0203838	0.00442148	0.00100965	0.0394256	0.00369641	0.0225187	0.0403076	0.0889525	0.00905683	0.00588717	0.00513857	0.0032715	0.00930065	0.0308606	0.0233612	0.0595111	0.0519708	0.0180892	0.0177239	0.0386748	0.0771858	0.000935191	0.0122795	0.00975671	0.00940843	0.0193747	0.154508	0.00276862	0.0280187	0.852495	0.147505	0.8524949	0.3921951
1224	-50.94255	-94.82846	43.8859	0.000288445	0.00148518	0.0082879	0.0136489	0.0126335	0.00847962	0.00357926	0.0043409	0.0041476	0.00320674	0.00183119	0.00587915	0.00754159	0.00550896	0.017779	0.00322806	0.00173414	0.00181508	0.00296042	0.00670236	0.00600612	0.0160386	0.0158072	0.0139176	0.00361359	0.0126218	0.0146586	0.00201607	0.00772057	0.0131278	0.00475041	0.0165134	0.0302142	0.0086134	0.00686777	1.928365	0.07163487	0.167274	0.418084	0.7618	1.31268	2.39186	5.97823	1.292937	0.03714798	0.00100306	0.00516467	0.028821	0.0474638	0.0439328	0.0294877	0.0124468	0.0150954	0.0144232	0.0111514	0.00636791	0.0204446	0.0262257	0.0191573	0.061826	0.0112255	0.00603042	0.0063119	0.0102948	0.0233073	0.0208861	0.0557738	0.0549691	0.048398	0.0125662	0.043892	0.0509747	0.00701083	0.0268481	0.0456516	0.0165194	0.0574248	0.105069	0.0299529	0.0238825	0.447012	0.552988	0.4470119	0.2875651
1260	-48.95465	-92.15676	43.2021	0.0136134	0.0161662	0.0177641	0.0228443	0.00435881	0.00764681	0.00337052	0.0010372	0.0182048	0.0195028	0.000287126	0.00911333	0.00468566	0.0223565	0.0151401	0.00360877	0.0120805	0.00120063	0.00632178	0.0322048	0.00658429	0.0333565	0.00526772	0.00884216	0.00226196	0.0102374	0.0370663	0.0222247	0.0179445	0.0260052	0.0135006	0.00996248	0.040137	0.00683075	0.0116208	1.358949	0.6410509	0.309609	0.564506	0.836614	1.19529	1.77146	3.22988	0.8477585	0.4717255	0.0281646	0.0334461	0.036752	0.0472623	0.00901791	0.0158204	0.00697323	0.00214585	0.0376638	0.0403493	0.000594032	0.0188545	0.00969412	0.0462533	0.0313231	0.00746615	0.0249933	0.00248396	0.0130791	0.0666283	0.0136222	0.0690109	0.0108983	0.0182935	0.00467975	0.0211802	0.0766861	0.0459804	0.0371252	0.053802	0.0279313	0.0206113	0.083039	0.0141321	0.0240423	0.309404	0.690596	0.3094035	0.4833506
1296	-55.01447	-99.12325	44.10878	0.0484947	0.00729882	0.00572677	0.0246399	0.00759182	0.0480792	0.0151856	0.019768	0.00639661	0.013259	0.0108325	0.0334262	0.0260736	0.120074	0.0523373	0.0184267	0.113124	0.0457853	0.0105648	0.00336112	0.057565	0.00252332	0.0351958	0.0550028	0.0263342	0.0311241	0.106666	0.0077091	0.00593134	0.00339539	0.00451181	0.00536599	0.00228679	0.0204611	0.00310527	1.618869	0.3811314	0.822573	0.909139	0.970719	1.03016	1.09994	1.2157	0.1412282	0.2354307	0.0486102	0.00731621	0.00574041	0.0246986	0.0076099	0.0481937	0.0152218	0.0198151	0.00641184	0.0132906	0.0108583	0.0335058	0.0261357	0.12036	0.052462	0.0184706	0.113393	0.0458944	0.01059	0.00336912	0.0577021	0.00252933	0.0352796	0.0551339	0.0263969	0.0311983	0.10692	0.00772747	0.00594547	0.00340348	0.00452255	0.00537877	0.00229224	0.0205099	0.00311266	0.940491	0.0595088	0.9404912	0.9976236
1332	-67.13578	-110.4946	43.35883	0.0608957	0.00488395	0.0138378	0.018655	0.0448549	0.0174661	0.0138111	0.00695729	0.0158162	0.0219241	0.00900996	0.00571625	0.00481433	0.0288792	0.00932181	0.0204429	0.00658588	0.0117947	0.00589926	0.0416146	0.00453271	0.132544	0.0292927	0.00577419	0.00149594	0.0606586	0.0210927	0.00186971	0.0228571	0.0068616	0.00481371	0.0422261	0.00199022	0.00536789	0.0157375	1.308627	0.691373	0.485525	0.703015	0.895892	1.11621	1.42244	2.05963	0.5224351	0.5283194	0.0845427	0.00678049	0.0192113	0.0258991	0.062273	0.0242485	0.0191742	0.00965894	0.021958	0.0304376	0.0125087	0.00793598	0.00668383	0.0400935	0.0129416	0.0283812	0.00914331	0.0163748	0.00819006	0.0577744	0.00629285	0.184013	0.0406676	0.00801643	0.00207684	0.0842135	0.0292834	0.00259575	0.031733	0.0095261	0.00668297	0.0586233	0.00276306	0.00745235	0.0218487	0.944463	0.0555374	0.9444626	0.720295
1368	-45.67287	-89.90826	44.2354	0.0335355	0.0357645	0.00911779	0.0182873	0.0346747	0.0103951	0.0123786	0.00834121	0.027414	0.0262643	0.0328587	0.0179316	0.0142759	0.0809648	0.00403361	0.00170456	0.00128552	0.00922819	0.00108999	0.0582455	0.0180909	0.0758113	0.00851281	0.00340904	0.0118891	0.125116	0.0142982	0.0217517	0.0296571	0.00764048	0.00197863	0.0191426	0.0094248	0.0249401	0.011314	1.567807	0.4321933	0.908546	0.954302	0.985513	1.0147	1.04789	1.10066	0.06934929	0.2756675	0.0408587	0.0435744	0.0111088	0.0222807	0.0422466	0.0126651	0.0150817	0.0101627	0.0334004	0.0319997	0.0400341	0.0218473	0.0173933	0.0986451	0.00491443	0.00207678	0.00156624	0.0112433	0.00132801	0.0709646	0.0220414	0.0923662	0.0103718	0.00415348	0.0144853	0.152438	0.0174205	0.0265017	0.0361334	0.00930893	0.0024107	0.0233227	0.0114829	0.0303863	0.0137847	0.383499	0.616501	0.3834988	0.8207684
1404	-59.17478	-101.4686	42.29385	0.0340181	0.0125508	0.01639	0.00637922	0.00725605	0.00866941	0.0144592	0.0245655	0.0440175	0.0185068	0.0309566	0.0204612	0.0375891	0.0685665	0.0040943	0.013296	0.0394467	0.0371227	0.0156502	0.00176939	0.0175255	0.0083272	0.310156	0.00119134	0.0935158	0.0894133	0.201047	0.00755582	0.0122558	0.040584	0.0730474	0.0188558	0.00618287	0.0208463	0.0520058	0.9045962	1.095404	0.872313	0.935547	0.979429	1.021	1.06889	1.14638	0.09877643	1.210931	0.0241559	0.00891215	0.0116384	0.00452981	0.00515244	0.00615605	0.0102673	0.0174437	0.0312563	0.0131415	0.0219819	0.0145293	0.0266916	0.0486883	0.00290731	0.00944134	0.0280106	0.0263604	0.011113	0.00125643	0.0124447	0.00591305	0.220238	0.000845959	0.0664045	0.0634914	0.142761	0.0053653	0.00870271	0.0288182	0.0518701	0.0133893	0.00439039	0.0148027	0.0369287	0.763929	0.236071	0.7639295	1.408275
1440	-52.42652	-95.44056	43.01405	0.00686026	0.00750818	0.00130491	0.00294654	0.00180993	0.000777813	0.00112818	0.000269076	0.00205315	0.0145113	0.00239511	0.00635263	0.00179571	0.00611745	0.00582739	2.62211e-05	0.00438272	0.00156611	0.00362719	0.00535741	0.0148077	0.0208092	0.0137164	0.00997159	0.00795087	0.000481355	0.00761829	5.92493e-05	0.0251708	9.74462e-05	0.00421956	0.000505914	0.00244593	0.00119427	0.0122799	1.660298	0.3397017	0.16449	0.414676	0.759858	1.31604	2.41152	6.07941	1.305072	0.2046028	0.0346573	0.0379305	0.00659228	0.0148856	0.00914354	0.00392942	0.00569945	0.00135934	0.0103723	0.0733092	0.0120999	0.0320928	0.0090717	0.0309047	0.0294393	0.000132466	0.022141	0.00791181	0.0183242	0.027065	0.074807	0.105126	0.0692938	0.0503753	0.0401669	0.00243175	0.0384868	0.000299321	0.12716	0.000492287	0.0213168	0.00255582	0.0123566	0.00603333	0.0620366	0.97335	0.0266496	0.9733504	0.1979457
1476	-48.88919	-91.23336	42.34417	0.00125483	0.00215505	0.01075	0.00149563	0.00325529	0.000268224	0.000340025	0.000532263	0.001732	0.00218215	0.00322411	0.00498772	0.00158749	0.0171725	0.00447657	0.0038323	0.00134614	0.00055298	0.000493045	0.00961027	0.0044271	0.00357093	0.00990427	0.00273983	0.0013284	0.00137818	0.00549321	2.48537e-05	0.00200581	0.000708456	0.00164363	0.000686354	0.0003056	0.00294154	0.00233525	1.776511	0.2234891	0.0793221	0.290557	0.680046	1.47049	3.44166	12.6068	1.832429	0.1258023	0.0113311	0.0194601	0.0970723	0.0135055	0.0293953	0.00242206	0.00307043	0.00480633	0.01564	0.0197048	0.0291137	0.0450391	0.014335	0.155068	0.0404234	0.0346057	0.0121556	0.00499341	0.00445219	0.0867807	0.0399767	0.0322455	0.0894355	0.0247407	0.0119955	0.012445	0.0496036	0.000224429	0.0181125	0.00639736	0.014842	0.00619777	0.00275957	0.0265621	0.0210873	0.861333	0.138667	0.8613326	0.110742
1512	-50.84544	-94.1074	43.26196	0.000521808	0.0382174	0.022375	0.0345863	0.0260215	0.00276092	0.00735762	0.00316177	0.000192709	0.0130882	0.00286211	0.00527415	0.0188591	0.0071986	0.0260844	0.00466801	0.00228394	0.00295339	0.00452826	0.0422002	0.00518837	0.0374109	0.0668211	0.00627444	0.0166846	0.00722286	0.00433456	0.0196167	0.00677784	0.0331008	0.0107466	0.00769229	0.0141908	0.00325275	0.00400409	1.404455	0.5955447	0.298799	0.554806	0.832102	1.20178	1.80243	3.34673	0.8734546	0.4240396	0.00102614	0.0751551	0.0440007	0.0680144	0.0511716	0.00542938	0.0144689	0.00621767	0.000378966	0.0257381	0.00562838	0.0103717	0.0370867	0.0141561	0.0512954	0.0091797	0.0044914	0.00580788	0.00890488	0.0829874	0.010203	0.073569	0.131405	0.0123388	0.0328105	0.0142038	0.00852397	0.0385765	0.0133287	0.0650932	0.0211334	0.015127	0.0279063	0.00639657	0.0078741	0.939923	0.0600774	0.9399226	0.5085141
1548	-51.67383	-94.29353	42.6197	0.00299531	0.0368266	0.00128518	0.00255599	0.00813724	0.00601763	0.00398469	0.00180546	0.00672276	0.0254317	0.0119227	0.00175566	0.00250956	0.0265508	0.0035246	0.0120455	0.00717903	0.0257501	0.00985113	0.0125333	0.00532553	0.000966653	0.00139576	0.0199996	0.000473215	0.0280407	0.00610815	0.00287565	0.0101252	0.00816445	0.00104069	0.0133324	0.00560962	0.0277006	0.000439678	0.7832099	1.21679	0.737304	0.861888	0.954689	1.04746	1.16024	1.35629	0.220359	1.553594	0.00878435	0.108001	0.00376904	0.00749595	0.0238641	0.0176479	0.0116859	0.00529487	0.0197158	0.0745835	0.0349656	0.00514882	0.00735979	0.0778655	0.0103366	0.0353257	0.0210539	0.0755172	0.0288904	0.0367564	0.0156182	0.0028349	0.00409333	0.0586528	0.0013878	0.082235	0.0179134	0.0084334	0.0296942	0.0239439	0.00305203	0.0390999	0.0164513	0.0812374	0.00128944	0.738731	0.261269	0.7387308	0.3409827
1584	-49.18935	-91.09843	41.90908	0.00754196	0.0166407	0.00137492	0.000956378	0.0016131	9.28862e-05	0.00310164	0.000958747	0.00312602	0.00112684	0.00344763	0.00229016	0.00582127	0.0240328	0.0117855	0.00339121	0.000452804	0.000467037	0.0012247	0.00170753	0.00479726	0.00303375	0.00338695	0.00309031	0.00156065	0.0204631	0.00565338	0.00239619	0.000650292	0.00293067	0.000802981	0.00460684	0.000889977	0.00411588	0.000743584	1.102142	0.8978578	0.2017	0.45804	0.783805	1.27583	2.18322	4.95787	1.157615	0.8146479	0.0501875	0.110734	0.00914932	0.00636416	0.0107343	0.000618105	0.0206396	0.00637992	0.0208019	0.00749852	0.022942	0.0152397	0.0387373	0.159925	0.0784259	0.0225666	0.00301316	0.00310787	0.00814967	0.0113627	0.031923	0.0201879	0.0225383	0.0205643	0.0103852	0.136171	0.0376201	0.0159453	0.00432733	0.0195019	0.00534339	0.0306559	0.0059223	0.0273889	0.00494813	0.997196	0.00280372	0.9971963	0.1502756
