Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5004	-45.87174	-88.70782	42.83608	0.00482518	0.0398933	0.0224565	0.000156467	0.00916909	0.00156276	0.0153919	0.0170748	0.00698301	0.00103519	0.00240814	0.0412959	0.041063	0.0443864	0.00168189	0.00581708	0.0031776	0.0267453	0.00396617	0.0133473	0.0374439	0.0072333	0.00554329	0.00244705	0.0616504	0.0108144	0.00484954	0.0356913	0.010445	0.0344281	0.00185859	0.0122791	0.00670132	0.033009	0.00397765	0.9658178	1.034182	0.532684	0.735527	0.908618	1.10057	1.35957	1.87729	0.4554082	1.070784	0.00845324	0.0698891	0.0393415	0.000274114	0.0160633	0.0027378	0.0269651	0.0299133	0.0122335	0.00181355	0.00421882	0.0723463	0.0719382	0.0777606	0.0029465	0.0101909	0.00556684	0.046855	0.00694833	0.0233831	0.065598	0.012672	0.00971129	0.00428699	0.108005	0.0189457	0.0084959	0.0625275	0.0182986	0.0603146	0.00325607	0.0215118	0.01174	0.0578284	0.00696845	0.814808	0.185192	0.8148077	0.5708088
5040	-56.93466	-101.2081	44.2734	0.000489944	0.0371844	0.028293	0.00652731	0.0111073	0.00232963	0.00139522	0.0143127	0.0338313	0.0460408	0.00547244	0.0123885	0.0650236	0.0364065	0.00416831	0.00391949	0.00218364	0.0125023	0.00859362	0.0222094	0.0363169	0.02207	0.0314312	0.00930227	0.0129048	0.0253177	0.00903374	0.0122313	0.00607656	0.0609003	0.00380347	0.0309084	0.0322069	0.0260648	0.0433347	1.57838	0.4216196	0.840814	0.918916	0.973964	1.02673	1.08824	1.18932	0.1253691	0.2671217	0.000684009	0.051913	0.0394997	0.00911277	0.0155069	0.0032524	0.00194787	0.0199819	0.0472318	0.0642775	0.00764006	0.0172955	0.0907793	0.050827	0.00581937	0.00547198	0.00304857	0.0174545	0.0119975	0.0310065	0.0507019	0.0308119	0.043881	0.0129869	0.0180163	0.035346	0.012612	0.017076	0.00848347	0.0850228	0.00531002	0.0431512	0.044964	0.0363891	0.0604995	0.761291	0.238709	0.7612906	0.7162825
5076	-48.13114	-91.33847	43.20733	0.00989501	0.0272846	0.00485542	0.00616267	0.00258185	0.00992015	0.0012661	0.000900032	0.0136636	0.0203957	0.0105155	0.00554136	0.0125617	0.0749618	0.0191977	0.00848719	0.0400629	0.00512192	0.0176283	0.0389145	0.00176454	0.0119929	0.00485119	0.0321502	0.0156326	0.00860744	0.0235735	0.0177978	0.062091	0.0205091	0.130555	0.039168	0.0654559	0.00880217	0.00404956	1.093646	0.9063544	0.7249	0.854786	0.952228	1.05017	1.16988	1.3795	0.2326264	0.8287459	0.0127362	0.0351189	0.00624959	0.0079322	0.0033232	0.0127686	0.00162964	0.00115846	0.0175869	0.0262521	0.0135348	0.00713248	0.0161686	0.096486	0.02471	0.0109242	0.0515664	0.0065926	0.02269	0.0500883	0.00227121	0.0154365	0.00624415	0.0413817	0.0201212	0.011079	0.0303423	0.0229082	0.0799196	0.0263981	0.168042	0.0504145	0.0842506	0.0113296	0.00521233	0.775218	0.224782	0.7752183	0.7769185
5112	-48.35962	-91.46757	43.10795	0.00476333	0.00599453	0.00225974	0.00483584	0.00584793	0.00985848	0.00339298	0.012399	0.00236212	0.0140146	0.000174364	0.00912235	0.00309324	0.0149651	0.0034381	0.00689803	0.0241519	0.00348464	0.0127404	0.0234212	0.00370586	0.0001774	0.0117398	0.0111663	0.00663561	0.0201344	0.00293535	0.00662597	0.0099543	0.00859941	0.0278832	0.00627008	0.0187646	0.0272163	0.000115394	1.044293	0.9557072	0.685584	0.831852	0.944182	1.05912	1.20214	1.45861	0.2729474	0.9151716	0.014472	0.0182126	0.00686555	0.0146923	0.0177672	0.0299521	0.0103086	0.0376707	0.0071766	0.0425791	0.000529752	0.0277156	0.00939789	0.0454671	0.0104457	0.0209576	0.0733785	0.0105871	0.0387078	0.0711584	0.0112592	0.000538978	0.0356678	0.0339254	0.0201604	0.0611723	0.00891819	0.0201311	0.0302432	0.0261268	0.084715	0.0190498	0.0570106	0.0826887	0.000350591	0.99204	0.00795976	0.9920402	0.3291417
5148	-51.87765	-95.93236	44.05471	0.000889357	0.0165997	0.0470425	0.00987544	0.0509938	0.00329052	0.0101835	0.0250472	0.00951898	0.00807039	0.00696017	0.00926871	0.00864495	0.0548518	0.00209205	0.00756619	0.0102715	0.012491	0.00279483	0.0361743	0.00966317	0.00355165	0.00839019	0.0369597	0.00416333	0.011395	0.0279771	0.00395499	0.0330422	0.0152954	0.0688106	0.0150342	0.0187479	0.0204212	1.04631e-05	1.650459	0.3495406	0.470741	0.692492	0.891687	1.12147	1.44406	2.12431	0.544794	0.2117838	0.00145786	0.0272106	0.0771133	0.0161881	0.0835904	0.0053939	0.016693	0.041058	0.0156038	0.0132292	0.0114093	0.0151935	0.014171	0.0899144	0.00342934	0.0124027	0.0168374	0.0204756	0.00458136	0.0592979	0.0158401	0.00582196	0.0137534	0.0605853	0.00682463	0.018679	0.0458608	0.00648312	0.0541637	0.0250726	0.112796	0.0246444	0.030732	0.0334749	1.71514e-05	0.567588	0.432412	0.5675877	0.610044
5184	-43.87689	-87.39608	43.51919	0.0147138	0.0587423	0.0105375	0.0175279	0.0157917	0.00562913	0.00988126	0.0453425	0.00186173	0.0158156	0.0130204	0.0291118	0.00226924	0.0165034	0.0116645	0.0066269	0.00862869	0.0138501	0.00769113	0.0178579	0.0212562	0.00590835	0.0135447	0.0518656	0.0009266	0.000746156	0.0192621	0.0122878	0.0635931	0.0124484	0.114708	0.0320439	0.0232738	0.0159852	0.0113927	1.456233	0.5437672	0.414119	0.650535	0.874468	1.14355	1.5372	2.41476	0.6374588	0.3734068	0.0203705	0.0813256	0.0145886	0.0242665	0.0218628	0.00779323	0.0136801	0.0627743	0.00257747	0.0218958	0.018026	0.0403038	0.00314164	0.0228481	0.0161489	0.0091746	0.011946	0.0191747	0.010648	0.0247233	0.029428	0.0081798	0.0187519	0.0718052	0.00128283	0.00103301	0.0266674	0.0170118	0.0880413	0.0172342	0.158807	0.0443631	0.0322214	0.0221307	0.0157725	0.958197	0.041803	0.958197	0.7223099
5220	-53.99916	-96.9952	42.99605	0.00556577	0.0131334	0.0234981	0.039739	0.00751913	0.0600638	0.0263244	0.0201442	0.00300795	0.0444467	0.0147399	0.0843375	0.00996861	0.0660221	0.0179647	0.00711812	0.00417832	0.00977588	0.0298031	0.00677084	0.0467851	0.0107972	0.0206298	0.0217484	0.0454084	0.0736893	0.0140807	0.00104606	0.0570367	0.0222692	0.0518774	0.00936414	0.0370345	0.0556384	0.0225929	1.084491	0.915509	0.709368	0.845804	0.949094	1.05364	1.18231	1.40971	0.2482884	0.8441831	0.00565558	0.0133453	0.0238773	0.0403803	0.00764046	0.061033	0.0267492	0.0204693	0.00305649	0.0451639	0.0149778	0.0856984	0.0101295	0.0670874	0.0182546	0.00723298	0.00424575	0.00993362	0.030284	0.0068801	0.0475401	0.0109715	0.0209627	0.0220993	0.0461412	0.0748784	0.0143079	0.00106293	0.0579571	0.0226285	0.0527145	0.00951524	0.0376321	0.0565362	0.0229575	0.731795	0.268205	0.7317949	0.9841199
5256	-63.98206	-106.1605	42.17844	0.00079849	0.00696695	0.000620486	0.00204258	0.00908278	0.0041951	0.00209912	0.000900853	0.000965903	0.0127979	0.000409592	0.00313976	0.0151208	0.00726976	0.00341717	0.00177659	0.00177716	0.00891368	0.00695915	0.0150076	0.00941026	0.000130444	0.00184511	0.0105306	0.0164995	0.00372166	0.0289503	0.00828711	0.00445262	0.0102724	0.000249351	0.00305488	0.00356373	0.00163074	0.00194696	1.373447	0.6265529	0.108157	0.337991	0.712898	1.40273	2.95866	9.24583	1.60823	0.45619	0.00382406	0.0333655	0.00297157	0.00978213	0.0434985	0.0200908	0.0100529	0.00431428	0.00462581	0.0612907	0.00196158	0.0150367	0.072415	0.0348157	0.0163652	0.00850827	0.00851099	0.0426886	0.0333282	0.0718729	0.0450668	0.00062471	0.00883642	0.0504324	0.0790179	0.0178234	0.138646	0.0396879	0.0213241	0.0491956	0.00119417	0.0146302	0.0170671	0.00780978	0.00932423	0.886814	0.113186	0.8868138	0.2088071
5292	-45.56906	-88.73881	43.16975	0.0173231	0.0067161	0.0161396	0.00489861	0.00979448	0.00117063	0.00916272	0.00386419	0.00496227	0.00287927	0.000452952	0.0100089	0.00328402	0.0203995	0.00211194	0.0112521	0.0056024	0.00442852	0.00171199	0.0116922	0.0311966	0.0033511	0.00234243	0.0242904	0.0172393	0.000719542	0.00241195	0.00421591	0.00324288	0.000771399	0.00421638	0.00989157	0.0091953	0.0238046	0.00961542	1.632379	0.3676211	0.166956	0.417696	0.76158	1.31306	2.39408	5.98961	1.294313	0.2252058	0.0588501	0.0228159	0.0548293	0.0166415	0.0332738	0.00397685	0.0311276	0.0131274	0.0168578	0.00978145	0.00153877	0.0340021	0.0111565	0.0693013	0.00717467	0.0382257	0.0190324	0.0150446	0.00581597	0.0397208	0.105981	0.0113843	0.00795769	0.0825192	0.0585653	0.00244443	0.00819389	0.0143223	0.0110167	0.00262059	0.0143239	0.0336036	0.0312382	0.080869	0.0326655	0.809321	0.190679	0.8093206	0.2943602
5328	-52.35347	-96.13136	43.77789	0.00370128	0.0143444	0.00806571	0.00596128	0.00242453	0.0331978	0.00565643	0.0100021	0.00175172	0.00546666	0.0301264	0.000846499	0.000261945	0.0266383	0.0115467	0.00165166	0.0194964	0.0100309	0.0429133	0.022271	0.034185	0.00823414	0.00557879	0.0349706	0.0164943	0.0103597	0.000285994	0.0127899	0.0023691	0.00676545	0.00723402	0.00951266	0.0151871	0.0135913	0.00483582	1.501507	0.498493	0.477669	0.697444	0.893671	1.11898	1.43381	2.0935	0.5342301	0.3319952	0.00843598	0.0326939	0.0183834	0.013587	0.005526	0.0756647	0.0128922	0.022797	0.00399253	0.0124597	0.0686642	0.00192935	0.000597027	0.0607143	0.0263172	0.00376448	0.0444364	0.0228625	0.0978083	0.0507603	0.0779147	0.0187673	0.0127152	0.0797053	0.0375939	0.023612	0.00065184	0.0291507	0.00539967	0.0154199	0.0164878	0.0216813	0.0346147	0.0309774	0.0110218	0.830903	0.169097	0.8309029	0.438749
5364	-49.38024	-93.39651	44.01627	0.00235853	0.020287	0.00155145	0.00465632	0.0189885	0.00184886	0.0105635	0.0062547	0.00200779	0.00996287	0.00239511	0.0218199	0.0106082	0.00976601	0.0176723	0.00513116	0.00187336	0.0024844	0.0119555	0.0213729	0.00505344	0.00934183	0.0164238	0.0303876	0.0198625	0.0087619	0.0125003	0.0135031	0.00751447	0.0148674	0.0117291	0.00571501	0.0232817	0.0225923	0.0184633	1.740784	0.2592164	0.338603	0.589697	0.848087	1.17912	1.69579	2.95331	0.7830312	0.1489079	0.00584437	0.0502706	0.00384444	0.0115382	0.0470529	0.00458142	0.0261761	0.015499	0.00497524	0.0246877	0.00593502	0.0540691	0.0262869	0.0241999	0.0437915	0.0127149	0.00464213	0.00615626	0.0296254	0.0529613	0.0125223	0.0231488	0.0406977	0.0752996	0.0492186	0.0217117	0.0309755	0.0334603	0.0186206	0.0368409	0.0290644	0.0141616	0.0576913	0.055983	0.0457514	0.687087	0.312913	0.6870872	0.4035561
5400	-54.80492	-98.57037	43.76545	0.00290666	0.0164542	0.00816655	0.027773	0.117412	0.0355639	0.0170513	0.0061195	0.00810782	0.00936763	0.0115772	0.0200134	0.0224134	0.0493364	0.0137095	0.00751206	0.0101023	0.0252162	0.0345083	0.0530428	0.0256045	0.0108493	0.00117583	0.0570659	0.0264019	0.0156933	0.00413736	0.0454624	0.0316578	0.01943	0.0128032	0.0496494	0.0632726	0.0399783	0.0182327	1.631151	0.3688495	0.444434	0.673341	0.883919	1.13133	1.48513	2.25005	0.5863752	0.2261284	0.00316709	0.0179285	0.00889826	0.0302615	0.127932	0.0387504	0.0185791	0.0066678	0.00883427	0.010207	0.0126145	0.0218065	0.0244216	0.0537569	0.0149379	0.00818513	0.0110075	0.0274755	0.0376002	0.0577954	0.0278986	0.0118214	0.00128118	0.0621789	0.0287675	0.0170994	0.00450806	0.0495358	0.0344943	0.0211709	0.0139503	0.054098	0.0689417	0.0435604	0.0198664	0.787124	0.212876	0.787124	0.9177689
5436	-42.7601	-86.21847	43.45837	0.0131833	0.0162727	0.0118592	0.0082325	0.0269082	0.0180765	0.00314444	0.00124714	0.000920994	0.0243607	0.0225394	0.00618782	0.0103791	0.0376439	0.00802215	0.0145478	0.00772198	0.00901881	0.00498868	0.000983428	0.0560393	0.0293107	0.00970831	0.0261678	0.0454978	0.0105888	0.0490837	0.018789	0.0233751	0.00312486	0.0743237	0.00034977	0.0279603	0.0797884	0.00254194	1.354031	0.6459693	0.488715	0.705264	0.896785	1.11509	1.41791	2.04618	0.5177001	0.4770713	0.0187559	0.0231512	0.0168721	0.0117124	0.0382824	0.0257175	0.00447359	0.00177431	0.0013103	0.034658	0.0320668	0.00880342	0.0147664	0.053556	0.0114131	0.0206972	0.0109861	0.0128311	0.0070974	0.00139912	0.0797272	0.0417003	0.013812	0.037229	0.0647298	0.0150647	0.0698314	0.0267311	0.0332558	0.00444575	0.10574	0.000497618	0.0397792	0.113515	0.00361642	0.936715	0.0632853	0.9367147	0.7028882
5472	-46.93798	-91.26331	44.32533	0.0145513	0.00520958	0.00511263	0.0158839	0.00184917	0.00192216	0.0180365	0.00457164	0.00128835	0.0173144	0.00986275	0.00218047	0.0144675	0.0246949	0.00296041	0.00673814	0.003883	0.0083618	0.00888571	0.000750728	0.0310795	0.010185	0.0131003	0.00728036	0.0189244	0.00140829	0.00618156	0.0412681	0.00246987	0.0211568	0.00171801	0.000675148	0.00628068	0.0147103	0.019804	1.913249	0.08675137	0.289342	0.546172	0.828041	1.20767	1.83093	3.45611	0.8967098	0.04534244	0.0398919	0.0142819	0.0140161	0.0435452	0.00506945	0.00526955	0.0494467	0.012533	0.00353199	0.047467	0.0270384	0.00597769	0.0396623	0.0677004	0.00811588	0.0184724	0.0106451	0.0229236	0.0243599	0.0020581	0.0852037	0.0279219	0.0359141	0.0199589	0.0518807	0.0038608	0.0169466	0.113135	0.00677107	0.0580007	0.00470988	0.0018509	0.0172183	0.040328	0.0542922	0.960311	0.0396886	0.9603114	0.3647675
5508	-47.83398	-91.0913	43.25731	0.036796	0.010434	0.0166031	0.016294	0.0167798	0.00148793	0.0136614	0.0130658	0.00907787	0.0158404	0.0150986	0.00120421	0.0186616	0.0308771	0.00102564	0.00038593	0.0113813	0.0123451	0.00988667	0.00014133	0.0155557	0.0401271	0.00987195	0.00713413	0.0229379	0.0136297	0.0325887	0.00665716	0.0301853	0.0151948	0.0599223	0.0506252	0.00553973	0.00407118	0.0108153	1.143713	0.8562866	0.590578	0.773484	0.922994	1.08343	1.29285	1.69326	0.380807	0.7486899	0.0638925	0.0181176	0.0288296	0.028293	0.0291364	0.00258364	0.0237216	0.0226875	0.0157628	0.0275053	0.0262173	0.00209098	0.032404	0.053615	0.00178093	0.00067013	0.0197624	0.0214361	0.0171672	0.000245405	0.027011	0.0696767	0.0171417	0.0123877	0.0398294	0.0236666	0.056587	0.0115595	0.0524138	0.0263843	0.104049	0.0879056	0.00961919	0.0070692	0.0187798	0.598442	0.401558	0.5984425	0.5759039
5544	-51.16287	-92.99486	41.83198	0.00224533	0.00215124	0.00805239	0.00444901	0.000413182	0.00441924	0.00271774	0.000483648	0.00576664	0.0140306	0.00195678	0.0248218	0.0314117	0.0191984	0.00707425	0.00403551	0.00786606	0.00851759	0.000154294	0.000131337	0.0021983	0.0089819	0.0107099	0.00619329	0.0237768	0.00672529	0.025228	0.000535862	0.000906785	0.00272349	0.0134355	0.044558	0.00064306	0.00209824	0.00610218	0.7729046	1.227095	0.271013	0.529014	0.819836	1.21976	1.89031	3.68987	0.9440315	1.587641	0.00736865	0.0070599	0.0264261	0.0146006	0.00135597	0.0145029	0.00891902	0.00158722	0.0189248	0.0460451	0.0064217	0.0814596	0.103086	0.0630049	0.0232161	0.0132436	0.0258146	0.0279528	0.000506357	0.000431017	0.00721431	0.0294766	0.0351473	0.020325	0.0780301	0.0220709	0.0827925	0.00175858	0.00297586	0.00893787	0.0440924	0.146229	0.00211038	0.00688594	0.020026	0.929718	0.0702817	0.9297183	0.3047133
5580	-50.21554	-93.55356	43.33802	0.0241946	0.0183139	0.00853688	0.0204451	0.0287331	0.0463229	0.00959639	0.0239731	0.00162072	0.013665	0.0482957	0.020843	0.00607251	0.0793019	0.0115618	0.0200748	0.0295109	0.0095016	0.00114025	0.000939334	0.0168057	0.0097948	0.0414522	0.129031	0.0535706	0.0150897	0.0325437	0.0100866	0.0191332	0.0119689	0.0552088	0.0579506	0.0282277	0.00532899	0.00297852	1.125036	0.8749644	0.930218	0.965336	0.989054	1.01107	1.03591	1.07502	0.05230441	0.7777216	0.0265346	0.0200851	0.00936251	0.0224225	0.031512	0.050803	0.0105245	0.0262916	0.00177747	0.0149866	0.0529666	0.0228588	0.00665981	0.0869715	0.01268	0.0220163	0.032365	0.0104205	0.00125053	0.00103018	0.018431	0.0107421	0.0454612	0.14151	0.0587516	0.016549	0.0356911	0.0110621	0.0209836	0.0131264	0.0605483	0.0635553	0.0309578	0.00584438	0.00326658	0.956761	0.0432395	0.9567605	0.9118146
5616	-51.19752	-96.26193	45.06441	0.0030431	0.017255	0.000346255	0.00780912	0.0021182	0.00361451	0.00189985	0.00917423	0.0367474	0.0291398	0.0229996	0.0188799	0.00262059	0.0331843	0.0113223	0.0187701	0.0172865	0.000845512	0.00147929	0.00434428	0.00587669	0.0387936	0.0488239	0.0126582	0.0213824	0.0113523	0.0434672	0.0508807	0.0145585	0.00170788	0.0352309	0.0185037	0.00738951	0.00390169	0.0114202	1.878857	0.121143	0.872588	0.935691	0.979476	1.02095	1.06873	1.14602	0.09854868	0.06447694	0.00534978	0.0303344	0.000608717	0.0137285	0.0037238	0.00635432	0.00333994	0.0161283	0.0646021	0.0512278	0.0404335	0.0331909	0.004607	0.0583381	0.0199046	0.032998	0.0303897	0.00148641	0.00260059	0.00763726	0.0103312	0.0681993	0.0858325	0.0222532	0.0375903	0.0199574	0.0764155	0.0894484	0.0255939	0.00300247	0.0619361	0.0325296	0.0129908	0.00685919	0.0200767	0.815371	0.184629	0.8153709	0.568827
5652	-56.21284	-99.91933	43.70649	0.00516472	0.0103656	0.0454655	0.032241	0.0239888	0.0357297	0.0122229	0.00532162	0.0260367	0.0447188	0.027079	0.0914927	0.0241314	0.0265074	0.00884931	0.00421675	0.00409633	0.00111544	0.00986663	0.0540389	0.0151711	0.00395706	0.0898196	0.0715014	0.0269879	0.0506924	0.0201277	0.0222779	0.00827068	0.0690574	0.00649286	0.0116906	0.0188899	0.0146701	0.0200945	1.713132	0.2868685	0.330714	0.582956	0.845051	1.18336	1.71539	3.02376	0.8000758	0.1674527	0.00548068	0.0109997	0.0482469	0.0342134	0.0254564	0.0379155	0.0129707	0.00564717	0.0276295	0.0474546	0.0287356	0.0970899	0.0256077	0.028129	0.00939068	0.00447472	0.00434693	0.00118368	0.0104702	0.0573448	0.0160993	0.00419914	0.0953145	0.0758756	0.0286389	0.0537936	0.0213591	0.0236408	0.00877665	0.073282	0.00689007	0.0124058	0.0200455	0.0155676	0.0213238	0.794566	0.205434	0.7945657	0.9423505
5688	-47.92767	-91.78518	43.85752	0.0056895	0.0131668	0.00327782	0.00382574	0.00280832	0.0182885	0.00133886	0.00694013	0.000296824	0.0118385	0.00128662	0.000212268	0.00210731	0.0131664	0.00623402	0.0201736	0.00108051	0.00669234	0.00513673	0.00552297	0.0130373	0.00775011	0.00228898	0.00216199	0.00568802	0.00329481	0.00171194	0.000719868	0.00923725	0.000202252	0.00482874	0.0204979	0.0113421	0.00851732	0.00368026	1.598156	0.4018442	0.572277	0.7617	0.918584	1.08863	1.31285	1.74741	0.4035686	0.2514424	0.0253947	0.0587692	0.0146303	0.0170759	0.0125347	0.0816296	0.00597592	0.0309768	0.00132486	0.0528405	0.00574276	0.000947445	0.00940582	0.0587674	0.0278252	0.0900436	0.0048228	0.0298708	0.0229275	0.0246514	0.058191	0.0345921	0.0102167	0.00964989	0.0253881	0.0147062	0.00764114	0.00321309	0.0412299	0.000902737	0.0215528	0.091491	0.0506248	0.0380165	0.0164266	0.692091	0.307909	0.6920911	0.2240426
5724	-51.26005	-95.17118	43.91113	0.0173838	0.00103409	0.00112596	0.00735299	0.00105019	0.000440127	0.00253082	0.0143226	0.000802862	0.0118007	0.000275797	0.0072788	0.00578616	0.0224484	0.0101521	0.0016967	0.0170588	0.00403578	0.00517239	0.0105446	0.0102152	0.00626598	0.0136714	0.00643675	0.00157914	0.00350693	0.00508036	0.00613249	0.0186326	0.00534534	0.0138547	0.0156719	0.011095	0.00350006	0.00526268	1.708855	0.2911447	0.391496	0.632954	0.867025	1.15337	1.57989	2.55431	0.6780801	0.1703741	0.0647334	0.00385074	0.00419284	0.0273809	0.00391068	0.00163894	0.00942423	0.0533343	0.00298968	0.0439431	0.00102701	0.0271046	0.0215464	0.083593	0.0378043	0.00631815	0.0635231	0.0150284	0.0192608	0.0392658	0.0380392	0.0233331	0.0509093	0.023969	0.00588038	0.013059	0.0189181	0.0228361	0.0693837	0.0199049	0.0515921	0.0583586	0.0413154	0.0130334	0.0195971	0.816512	0.183488	0.8165125	0.2685442
5760	-62.08044	-105.8628	43.78241	0.00252098	0.0382732	0.023644	0.0021609	0.018503	0.00221811	0.0345802	0.00495881	0.000303807	0.0219626	0.0143628	0.00377028	0.00673813	0.0272199	0.0132578	0.00505224	0.0115225	0.00941258	0.0136697	0.0337531	0.00115973	0.0108661	0.00203872	0.029126	0.02066	0.00399887	0.0110413	0.0148281	0.0350146	0.000348689	0.0142279	0.0598416	0.00855157	4.04159e-05	0.016475	1.89901	0.1009895	0.135606	0.377408	0.737858	1.35527	2.64965	7.37428	1.44469	0.05318007	0.00488464	0.074158	0.0458126	0.00418695	0.0358514	0.00429779	0.0670025	0.00960818	0.000588656	0.0425547	0.0278293	0.00730527	0.0130558	0.0527412	0.0256883	0.0097892	0.0223259	0.0182378	0.0264863	0.0654	0.0022471	0.0210542	0.00395022	0.0564345	0.0400307	0.00774819	0.0213935	0.0287308	0.0678442	0.000675618	0.0275679	0.115949	0.0165695	7.83098e-05	0.0319218	0.926859	0.0731408	0.9268592	0.5161032
5796	-47.10034	-89.54051	42.44016	0.00293428	0.0139761	0.0132485	0.0130388	0.0713345	0.00718634	0.0117059	0.00227722	0.0012025	0.0150062	0.00334464	0.0322461	0.00378207	0.0169603	0.00794164	0.00259843	0.00601423	0.00494006	0.0324807	0.00515181	0.0393731	0.0318774	0.00239918	0.0831051	0.0317768	0.00734069	0.00139332	0.0204023	0.0481959	0.0130229	0.0316916	0.00430535	0.0131676	0.000111123	0.0373612	0.8593278	1.140672	0.432456	0.664428	0.880252	1.13604	1.50505	2.31237	0.6061301	1.327401	0.00463629	0.0220828	0.0209333	0.0206019	0.112712	0.0113547	0.0184959	0.0035981	0.0019	0.0237104	0.00528468	0.0509503	0.00597584	0.0267981	0.0125481	0.00410564	0.00950274	0.00780552	0.051321	0.00814009	0.0622113	0.0503676	0.00379081	0.13131	0.0502087	0.0115986	0.00220151	0.0322365	0.0761516	0.0205767	0.050074	0.00680265	0.0208054	0.000175579	0.0590323	0.888171	0.111829	0.8881711	0.632894
5832	-47.99001	-91.45443	43.46441	0.00726754	0.0105595	0.0267718	0.0327944	0.0103091	0.00984689	0.0168667	0.0142489	0.00104954	0.00146747	0.0160671	0.00105636	0.00441513	0.0354737	0.0105308	0.00181557	0.047936	0.00444323	0.00252108	0.0115555	0.0149453	0.0443229	0.00100304	0.0209985	0.0383642	0.0252858	0.0246707	0.00525	0.00174729	0.0216409	0.00299266	0.0144679	0.052323	0.00187328	0.013714	1.109683	0.8903173	0.853416	0.925608	0.976171	1.02441	1.08037	1.17176	0.1146123	0.8023169	0.0131994	0.0191783	0.0486234	0.0595616	0.0187235	0.0178841	0.0306335	0.0258791	0.00190619	0.00266524	0.0291813	0.00191858	0.00801883	0.0644279	0.0191262	0.00329746	0.0870621	0.00806986	0.00457882	0.0209873	0.0271438	0.0804998	0.00182174	0.0381378	0.0696775	0.0459244	0.0448074	0.00953513	0.00317345	0.0393045	0.0054353	0.0262768	0.0950298	0.00340229	0.0249075	0.912234	0.087766	0.912234	0.5505958
5868	-51.13433	-95.52453	44.3902	0.0023478	0.0104819	0.029873	0.0260676	0.0128828	0.00110882	0.0512376	0.010871	0.00476155	0.0698468	0.00588373	0.00582979	0.0102482	0.0542407	0.022366	0.00238336	0.00746443	0.0124729	0.000682242	0.00196756	0.0121254	0.0167901	0.0114142	0.0141752	0.0228368	0.00268964	0.035683	0.0120435	0.000315004	0.00798064	0.00876299	0.0191366	0.0377103	0.0014012	0.005266	1.554709	0.4452906	0.960154	0.980365	0.993832	1.00621	1.02003	1.0415	0.02940087	0.286414	0.00425828	0.0190114	0.0541817	0.0472798	0.023366	0.00201111	0.0929314	0.019717	0.0086362	0.126684	0.0106715	0.0105737	0.0185876	0.0983782	0.040566	0.00432279	0.0135385	0.0226226	0.00123741	0.00356863	0.0219923	0.0304527	0.0207023	0.0257101	0.0414199	0.00487829	0.0647195	0.0218437	0.000571333	0.0144748	0.0158938	0.0347088	0.0683965	0.0025414	0.00955113	0.391328	0.608672	0.3913282	0.5513482
