Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
636	-50.56634	-94.29865	43.73231	0.1909821	0.5484408	0.460445	0.539555	0.4696651
642	-53.0929	-96.88541	43.79251	0.3295925	0.4251729	0.834995	0.165005	0.5791958
648	-50.54979	-94.12072	43.57094	0.8282514	0.2943656	0.646677	0.353323	0.4454028
654	-47.23332	-91.27988	44.04657	0.8777775	0.1196169	0.955007	0.0449931	0.4511051
660	-51.86126	-93.72721	41.86595	1.136488	1.031658	0.955007	0.0449931	0.1936314
666	-56.30713	-97.53546	41.22833	1.115895	1.704503	0.921561	0.078439	0.1606718
672	-57.22331	-100.7026	43.47928	0.4088079	0.4526307	0.968729	0.0312713	0.2487365
678	-50.88669	-93.75494	42.86825	0.4088079	0.8841348	0.928975	0.0710254	0.9018179
684	-53.27684	-97.51864	44.24181	0.257337	0.2562794	0.613263	0.386737	0.4883776
690	-59.94932	-103.4748	43.52548	0.7242499	0.3419403	0.797663	0.202337	0.6734109
696	-53.4857	-98.12811	44.64241	0.3242834	0.09052518	0.763462	0.236538	0.7335286
702	-52.43351	-93.69984	41.26633	0.4792404	3.892594	0.858988	0.141012	0.380533
708	-47.99445	-91.3122	43.31775	0.4090191	0.6651091	0.893013	0.106987	0.6323897
714	-46.19315	-89.35132	43.15816	0.5984655	0.6651091	0.827584	0.172416	0.5034579
720	-46.24292	-90.3921	44.14917	0.5173214	0.1743146	0.931524	0.0684763	0.3369438
726	-51.16295	-93.34203	42.17908	0.2458191	1.480806	0.931524	0.0684763	1.207149
732	-53.47227	-97.2728	43.80054	0.4278683	0.3680354	0.807686	0.192314	0.5945873
738	-51.84435	-94.9026	43.05825	0.570979	0.7148795	0.962563	0.0374371	0.697263
744	-50.56391	-92.83617	42.27227	0.2864769	1.356874	0.996754	0.00324597	1.173678
750	-49.19169	-93.00296	43.81128	0.2096329	0.4451655	0.982753	0.0172467	0.7213197
756	-53.33759	-96.53518	43.19759	0.3359363	0.5141499	0.652965	0.347035	1.131255
762	-52.94847	-96.08888	43.14041	0.2028087	0.9797392	0.794513	0.205487	0.6690124
768	-52.77045	-96.77123	44.00077	0.5771464	0.2268753	0.901481	0.0985185	0.5038528
774	-50.59363	-94.08226	43.48864	1.236076	0.1586228	0.715386	0.284614	0.3435373
780	-55.06822	-98.76148	43.69326	0.9270189	0.1586228	0.910348	0.0896521	0.8468972
786	-54.39163	-98.54195	44.15032	0.3009573	0.1977788	0.872623	0.127377	0.8982632
792	-55.84631	-97.55035	41.70404	1.250979	1.308412	0.829215	0.170785	0.2819512
798	-50.63468	-92.41498	41.7803	0.5664401	2.40684	0.897048	0.102952	0.3604506
804	-50.9762	-93.49295	42.51675	0.731705	1.126639	0.886728	0.113272	0.4909085
810	-48.17965	-92.51279	44.33314	0.2798038	0.2135936	0.886728	0.113272	0.536237
816	-51.74842	-95.46414	43.71573	0.7657576	0.2074541	0.905616	0.0943836	0.8282182
822	-49.81645	-92.97748	43.16103	0.04722747	0.6652544	0.839923	0.160077	1.220171
828	-46.14407	-90.02097	43.8769	0.1540269	0.4291203	0.963569	0.0364313	0.7510887
834	-51.60928	-94.91206	43.30278	0.6221842	0.4790007	0.606651	0.393349	0.7767662
840	-52.10361	-95.16396	43.06035	1.491255	0.2353953	0.964323	0.0356773	0.5396006
846	-54.61023	-98.68773	44.0775	0.7785516	0.0686875	0.964323	0.0356773	0.2072475
852	-57.28379	-98.57223	41.28844	0.5512204	3.349539	0.935316	0.0646844	0.8112024
858	-51.00583	-93.22228	42.21645	0.337999	2.036165	0.990072	0.00992771	0.6569948
864	-53.4413	-98.14847	44.70717	0.4023983	0.07748562	0.48436	0.51564	0.5036216
870	-49.5067	-93.1789	43.6722	0.3874675	0.4515127	0.993059	0.00694078	0.6230724
876	-53.88234	-97.4076	43.52527	0.8320082	0.3039008	0.911615	0.0883845	0.6230724
882	-54.17024	-98.65673	44.48648	0.5057961	0.08369077	0.989378	0.0106218	0.7412872
888	-53.9424	-97.5152	43.5728	1.095308	0.1273547	0.621999	0.378001	0.2321799
894	-52.83672	-97.12512	44.2884	0.8793789	0.06280881	0.809622	0.190378	0.4264237
900	-54.43573	-97.57894	43.14321	0.5507461	0.583194	0.707124	0.292876	0.8610658
906	-50.11205	-94.96772	44.85567	0.0665844	0.1021515	0.707124	0.292876	0.3274823
912	-49.79255	-94.39086	44.5983	0.2351337	0.1149891	0.567893	0.432107	0.7786417
918	-54.49295	-98.49247	43.99952	0.2239357	0.3718791	0.316616	0.683384	0.5851911
924	-50.81407	-94.66529	43.85121	0.2616093	0.3718791	0.437734	0.562266	0.7915179
930	-50.35642	-94.12737	43.77094	0.4435904	0.3402827	0.921886	0.078114	0.7397964
936	-49.96774	-93.46575	43.498	0.2501455	0.6082051	0.921886	0.078114	0.7397964
942	-50.6971	-93.74686	43.04976	0.6464251	0.6764678	0.526434	0.473566	0.3643039
948	-52.61659	-95.95283	43.33624	0.797994	0.4020723	0.962347	0.0376532	0.6608014
954	-54.16367	-97.39383	43.23016	0.2853247	0.6155843	0.862903	0.137097	1.003051
960	-53.78811	-97.02807	43.23996	1.00996	0.3603137	0.771917	0.228083	0.5750453
966	-54.44153	-97.67871	43.23718	1.220402	0.1812985	0.771968	0.228032	0.9468517
972	-57.5432	-101.0711	43.52788	1.196235	0.1727042	0.542448	0.457552	0.4153804
978	-53.83767	-97.59695	43.75928	1.431222	0.02662041	0.489005	0.510995	0.2668273
984	-52.76363	-96.53014	43.76651	1.189571	0.06157592	0.998707	0.00129292	0.2329086
990	-53.44713	-96.94754	43.5004	1.486641	0.03651003	0.877484	0.122516	0.1977479
996	-54.66816	-98.09172	43.42356	0.3887699	0.5588417	0.970472	0.0295282	0.7534915
1002	-54.32573	-98.17657	43.85083	0.9035642	0.1683852	0.619188	0.380812	0.4967614
1008	-51.73619	-96.39679	44.6606	0.5507623	0.04940474	0.426084	0.573916	0.3788075
1014	-54.22751	-98.41501	44.1875	0.9327143	0.01605215	0.837047	0.162953	0.2255165
1020	-54.29338	-97.10507	42.8117	0.9997686	0.5877024	0.893506	0.106494	0.3526993
1026	-56.19761	-100.1419	43.94427	1.162914	0.07449615	0.479212	0.520788	0.4148238
1032	-51.72611	-95.27991	43.55379	0.06436882	0.740365	0.880544	0.119456	0.6567255
1038	-52.58926	-97.43364	44.84438	0.07783722	0.1212814	0.893641	0.106359	0.5194564
1044	-61.61004	-103.2357	41.62561	1.808796	0.307978	0.791624	0.208376	0.08524455
1050	-52.68976	-95.58908	42.89932	0.5935201	0.855151	0.975257	0.0247432	0.3869544
1056	-59.70097	-102.6804	42.97941	0.4111927	0.855151	0.844974	0.155026	0.8032607
1062	-59.62378	-102.3907	42.76688	1.214981	0.3656621	0.868964	0.131036	0.2175392
1068	-51.91411	-95.64313	43.72902	1.032457	0.1491647	0.753128	0.246872	0.3480837
1074	-52.02891	-96.38602	44.3571	0.4156722	0.162826	0.548395	0.451605	0.5079463
1080	-54.06746	-98.80054	44.73308	0.2770902	0.09980869	0.864651	0.135349	0.5079463
1086	-57.65308	-102.1084	44.45536	0.7209827	0.06216114	0.854316	0.145684	0.4445669
1092	-54.9357	-98.55911	43.62341	0.5575809	0.223986	0.664287	0.335713	0.1736151
1098	-53.76922	-96.93956	43.17034	0.1087889	1.055277	0.715519	0.284481	0.647187
1104	-56.77837	-98.14243	41.36406	0.2070185	4.518417	0.915247	0.0847534	0.4468664
1110	-60.63739	-104.1692	43.53181	0.5964149	0.4085733	0.693377	0.306623	0.647187
1116	-53.2939	-97.27987	43.98597	0.4743993	0.2400952	0.972347	0.0276532	0.7299744
